post_id,platform,post_type,date,post_day,time,caption,hashtags,num_likes,num_comments,num_shares,caption_length,num_hashtags,post_hour,sentiment_score
642,Instagram,poll,07-09-2023,Thursday,09:45 PM,Exciting news! 🚀,#Fashion,1464,381,251,16,1,21,positive
643,Instagram,video,18-11-2023,Saturday,07:45 AM,Here's a quick update.,#InstaDaily,5000,433,499,22,1,7,neutral
644,Facebook,image,04-06-2023,Sunday,05:30 PM,"New post, check it out!",#Family,1069,215,377,23,1,17,neutral
645,Facebook,poll,15-06-2023,Thursday,06:45 AM,Here's a quick update.,#Family,4983,126,839,22,1,6,neutral
646,Facebook,poll,05-01-2023,Thursday,06:30 AM,Exciting news! 🚀,"#Family, #Friends, #Marketing",2401,241,486,16,3,6,positive
647,Twitter,text,17-08-2023,Thursday,06:15 PM,"New post, check it out!","#Politics, #Tech, #News",399,110,144,23,3,18,neutral
648,Facebook,carousel,02-04-2023,Sunday,08:00 AM,What do you think?,"#Family, #Social, #Friends",1927,323,809,18,3,8,neutral
649,Facebook,text,27-11-2023,Monday,12:45 AM,Not my best day. 😞,"#Friends, #Social",1520,60,50,18,2,0,negative
650,Twitter,text,26-07-2023,Wednesday,09:30 PM,Loving this new vibe! 😍,"#Tech, #Politics",1189,84,221,23,2,21,positive
651,Facebook,carousel,29-03-2023,Wednesday,06:30 AM,Here's a quick update.,#Social,3306,282,252,22,1,6,neutral
652,Facebook,image,03-04-2023,Monday,05:00 AM,Feeling down today.,"#Family, #Social",568,362,380,19,2,5,negative
653,Instagram,carousel,23-09-2023,Saturday,07:15 AM,Just another day.,#Travel,1,440,102,17,1,7,neutral
654,Facebook,carousel,22-04-2023,Saturday,11:15 AM,Feeling down today.,"#Family, #Friends",3126,490,28,19,2,11,negative
655,Instagram,carousel,20-10-2023,Friday,11:00 AM,Just another day.,"#Fitness, #Tech, #Foodie",452,371,412,17,3,11,neutral
656,Twitter,video,01-10-2023,Sunday,11:45 AM,Just another day.,"#Tech, #Politics, #Sports",1657,268,312,17,3,11,neutral
657,Twitter,carousel,16-05-2023,Tuesday,09:00 AM,What do you think?,"#Trending, #News, #Memes",2962,156,174,18,3,9,neutral
658,Facebook,carousel,11-07-2023,Tuesday,08:00 PM,Disappointed but moving on.,#Friends,1492,32,593,27,1,20,negative
659,Facebook,image,25-05-2023,Thursday,05:30 AM,What do you think?,"#Community, #Family, #Friends",4045,500,368,18,3,5,neutral
660,Twitter,poll,30-09-2023,Saturday,09:15 AM,Exciting news! 🚀,"#Trending, #Tech",838,224,140,16,2,9,positive
661,Instagram,image,23-12-2023,Saturday,01:30 AM,Could be better.,"#Fashion, #InstaDaily",4268,167,518,16,2,1,negative
662,Facebook,text,17-05-2023,Wednesday,10:00 PM,Best day ever! 🎉,"#Community, #Friends, #Family",483,174,127,16,3,22,positive
663,Facebook,text,05-08-2023,Saturday,06:00 AM,Best day ever! 🎉,#Friends,3421,343,416,16,1,6,positive
664,Twitter,video,11-10-2023,Wednesday,03:30 PM,What do you think?,#Sports,182,54,130,18,1,15,neutral
665,Facebook,image,27-12-2023,Wednesday,09:00 PM,Best day ever! 🎉,#Community,366,69,417,16,1,21,positive
666,Twitter,poll,24-07-2023,Monday,03:00 AM,Here's a quick update.,#Tech,1115,37,299,22,1,3,neutral
667,Facebook,carousel,08-04-2023,Saturday,02:15 PM,Just another day.,#Community,27,322,892,17,1,14,neutral
668,Instagram,poll,10-03-2023,Friday,11:15 PM,"New post, check it out!",#Fashion,243,457,159,23,1,23,neutral
669,Twitter,video,30-09-2023,Saturday,11:45 AM,Best day ever! 🎉,"#Memes, #Sports",4087,62,422,16,2,11,positive
670,Facebook,image,19-01-2023,Thursday,10:45 PM,What do you think?,"#Events, #Social",3860,22,130,18,2,22,neutral
671,Twitter,text,26-09-2023,Tuesday,03:45 PM,Here's a quick update.,"#Entertainment, #Tech",1661,118,67,22,2,15,neutral
672,Instagram,text,05-09-2023,Tuesday,12:30 PM,Feeling down today.,"#Photography, #Travel",1225,350,983,19,2,12,negative
673,Instagram,carousel,12-04-2023,Wednesday,08:45 AM,Not my best day. 😞,"#Beauty, #Tech",977,90,64,18,2,8,negative
674,Instagram,video,13-12-2023,Wednesday,01:45 PM,"New post, check it out!","#Beauty, #InstaDaily",1298,478,992,23,2,13,neutral
675,Facebook,text,18-12-2023,Monday,05:00 AM,Best day ever! 🎉,"#Marketing, #Family, #Events",36,268,517,16,3,5,positive
676,Twitter,poll,05-04-2023,Wednesday,01:30 AM,Exciting news! 🚀,#Entertainment,2827,156,450,16,1,1,positive
677,Twitter,video,19-08-2023,Saturday,04:45 AM,Just another day.,#Tech,3412,83,426,17,1,4,neutral
678,Facebook,poll,19-05-2023,Friday,02:45 AM,"New post, check it out!","#Family, #Events, #Community",3783,136,944,23,3,2,neutral
679,Twitter,carousel,17-04-2023,Monday,11:00 PM,Just another day.,"#Memes, #Entertainment, #Trending",398,82,137,17,3,23,neutral
680,Twitter,video,17-02-2023,Friday,08:45 AM,What do you think?,"#Sports, #News",913,50,220,18,2,8,neutral
681,Facebook,video,27-03-2023,Monday,11:30 AM,Exciting news! 🚀,"#Friends, #Marketing",5000,182,370,16,2,11,positive
682,Facebook,video,29-06-2023,Thursday,01:30 PM,Not my best day. 😞,"#Social, #Family, #Marketing",2962,500,644,18,3,13,negative
683,Twitter,carousel,07-03-2023,Tuesday,10:15 AM,What do you think?,"#Sports, #Memes",33,174,262,18,2,10,neutral
684,Instagram,text,10-05-2023,Wednesday,04:45 AM,Just another day.,"#Beauty, #Travel",492,381,922,17,2,4,neutral
685,Instagram,text,20-05-2023,Saturday,07:00 PM,Best day ever! 🎉,"#Fashion, #Tech, #Travel",363,290,529,16,3,19,positive
686,Twitter,carousel,09-03-2023,Thursday,06:00 PM,Here's a quick update.,"#Entertainment, #Memes",370,66,446,22,2,18,neutral
687,Instagram,video,19-06-2023,Monday,11:15 AM,Not my best day. 😞,"#Photography, #Beauty",169,477,391,18,2,11,negative
688,Twitter,text,30-08-2023,Wednesday,09:15 AM,"New post, check it out!",#Politics,1107,112,107,23,1,9,neutral
689,Facebook,video,18-01-2023,Wednesday,07:00 AM,Exciting news! 🚀,"#Events, #Family",4871,500,888,16,2,7,positive
690,Facebook,carousel,09-04-2023,Sunday,07:30 AM,Just another day.,"#Community, #Social, #Marketing",5000,79,320,17,3,7,neutral
691,Twitter,video,02-03-2023,Thursday,06:30 AM,Here's a quick update.,"#News, #Entertainment",2463,148,455,22,2,6,neutral
692,Instagram,poll,29-08-2023,Tuesday,09:15 AM,Just another day.,#Travel,2614,265,470,17,1,9,neutral
693,Instagram,image,15-09-2023,Friday,05:15 AM,Best day ever! 🎉,"#Fitness, #Photography, #Foodie",3396,448,419,16,3,5,positive
694,Twitter,poll,25-11-2023,Saturday,12:00 PM,Disappointed but moving on.,#Sports,2628,80,387,27,1,12,negative
695,Instagram,poll,06-07-2023,Thursday,11:45 AM,Exciting news! 🚀,"#Fashion, #Beauty, #Tech",2711,113,767,16,3,11,positive
696,Twitter,text,10-02-2023,Friday,01:45 PM,What do you think?,"#Sports, #Tech, #Trending",686,168,57,18,3,13,neutral
697,Twitter,carousel,24-09-2023,Sunday,09:30 PM,Here's a quick update.,"#Politics, #Memes",519,68,382,22,2,21,neutral
698,Facebook,text,20-04-2023,Thursday,12:15 AM,Best day ever! 🎉,"#Marketing, #Family, #Social",1020,204,754,16,3,0,positive
699,Twitter,text,22-04-2023,Saturday,08:45 AM,Not my best day. 😞,#Politics,1245,125,285,18,1,8,negative
700,Instagram,video,20-10-2023,Friday,07:15 AM,"New post, check it out!","#Fitness, #Foodie, #Travel",1959,57,522,23,3,7,neutral
701,Twitter,poll,24-06-2023,Saturday,03:30 PM,Best day ever! 🎉,#Memes,3493,96,305,16,1,15,positive
702,Facebook,video,25-11-2023,Saturday,04:00 AM,Here's a quick update.,#Marketing,1336,423,191,22,1,4,neutral
703,Instagram,poll,03-06-2023,Saturday,04:45 AM,Could be better.,"#Fitness, #Foodie",3027,500,67,16,2,4,negative
704,Facebook,text,20-01-2023,Friday,11:45 AM,Loving this new vibe! 😍,"#Community, #Events, #Social",1906,111,283,23,3,11,positive
705,Instagram,text,18-07-2023,Tuesday,02:15 PM,Amazing experience! 🌟,#Photography,1526,295,272,21,1,14,positive
706,Twitter,text,13-01-2023,Friday,04:00 AM,Here's a quick update.,"#Memes, #Entertainment, #News",703,187,123,22,3,4,neutral
707,Twitter,video,10-08-2023,Thursday,12:00 PM,Not my best day. 😞,"#News, #Memes",283,95,74,18,2,12,negative
708,Instagram,carousel,19-08-2023,Saturday,08:00 AM,Not my best day. 😞,"#Beauty, #Tech, #InstaDaily",2370,132,275,18,3,8,negative
709,Instagram,text,29-09-2023,Friday,06:45 PM,"New post, check it out!","#Foodie, #Tech, #Beauty",4016,156,900,23,3,18,neutral
710,Twitter,video,21-05-2023,Sunday,03:45 AM,Not my best day. 😞,"#Politics, #Memes, #Trending",4298,278,316,18,3,3,negative
711,Instagram,carousel,14-02-2023,Tuesday,08:15 AM,What do you think?,"#Beauty, #Fashion, #Photography",2109,442,778,18,3,8,neutral
712,Instagram,carousel,08-08-2023,Tuesday,01:00 AM,Exciting news! 🚀,#Tech,901,500,445,16,1,1,positive
713,Facebook,video,10-08-2023,Thursday,12:00 PM,What do you think?,"#Family, #Friends",1064,287,310,18,2,12,neutral
714,Facebook,poll,05-12-2023,Tuesday,11:15 PM,Could be better.,"#Community, #Events, #Social",2863,74,773,16,3,23,negative
715,Twitter,text,26-07-2023,Wednesday,01:00 AM,Best day ever! 🎉,"#Entertainment, #Trending, #Tech",1281,40,371,16,3,1,positive
716,Facebook,carousel,26-02-2023,Sunday,11:00 PM,Disappointed but moving on.,"#Marketing, #Community, #Events",4945,241,158,27,3,23,negative
717,Twitter,text,04-01-2023,Wednesday,04:45 PM,"New post, check it out!","#Sports, #Memes, #News",1134,82,252,23,3,16,neutral
718,Facebook,carousel,14-09-2023,Thursday,03:30 PM,Exciting news! 🚀,"#Friends, #Community, #Events",3538,279,700,16,3,15,positive
719,Instagram,image,02-07-2023,Sunday,12:00 AM,Loving this new vibe! 😍,#Tech,999,16,96,23,1,0,positive
720,Twitter,video,13-08-2023,Sunday,08:15 AM,Here's a quick update.,#Memes,3448,137,66,22,1,8,neutral
721,Twitter,video,29-10-2023,Sunday,08:30 PM,Here's a quick update.,"#News, #Sports",1123,136,297,22,2,20,neutral
722,Instagram,image,30-03-2023,Thursday,08:15 PM,Exciting news! 🚀,"#Travel, #Fitness",1868,495,943,16,2,20,positive
723,Facebook,image,07-02-2023,Tuesday,06:00 AM,Could be better.,"#Marketing, #Friends, #Events",3495,147,436,16,3,6,negative
724,Twitter,poll,18-02-2023,Saturday,03:45 AM,Exciting news! 🚀,"#Memes, #Sports, #News",537,223,448,16,3,3,positive
725,Instagram,carousel,28-02-2023,Tuesday,10:45 AM,Exciting news! 🚀,#Beauty,1838,151,730,16,1,10,positive
726,Facebook,carousel,21-05-2023,Sunday,05:45 AM,Amazing experience! 🌟,"#Family, #Community, #Marketing",4999,471,561,21,3,5,positive
727,Twitter,carousel,30-04-2023,Sunday,01:15 PM,Not my best day. 😞,#Trending,3308,10,244,18,1,13,negative
728,Twitter,text,17-11-2023,Friday,09:30 PM,Best day ever! 🎉,#Tech,747,33,259,16,1,21,positive
729,Instagram,poll,28-09-2023,Thursday,11:15 PM,Could be better.,"#Tech, #Beauty, #Travel",1139,246,920,16,3,23,negative
730,Facebook,image,05-11-2023,Sunday,05:30 AM,Loving this new vibe! 😍,"#Community, #Events, #Friends",4266,221,70,23,3,5,positive
731,Instagram,video,21-11-2023,Tuesday,08:00 PM,Feeling down today.,"#Beauty, #Foodie, #InstaDaily",5000,78,536,19,3,20,negative
732,Instagram,text,04-07-2023,Tuesday,11:00 PM,What do you think?,#Foodie,3342,68,993,18,1,23,neutral
733,Facebook,video,01-05-2023,Monday,01:15 AM,What do you think?,#Family,5000,191,106,18,1,1,neutral
734,Twitter,video,02-03-2023,Thursday,05:45 PM,Not my best day. 😞,"#Sports, #Politics, #Memes",1345,56,391,18,3,17,negative
735,Instagram,text,08-04-2023,Saturday,02:30 PM,Could be better.,"#Fashion, #Tech",36,143,186,16,2,14,negative
736,Twitter,text,12-09-2023,Tuesday,09:00 AM,Here's a quick update.,"#Entertainment, #Sports, #Tech",2093,112,433,22,3,9,neutral
737,Instagram,image,31-08-2023,Thursday,01:00 AM,Just another day.,"#Fitness, #InstaDaily, #Tech",1236,113,664,17,3,1,neutral
738,Twitter,image,20-09-2023,Wednesday,10:00 PM,Disappointed but moving on.,"#Politics, #Trending",1085,141,292,27,2,22,negative
739,Facebook,text,08-03-2023,Wednesday,03:45 PM,Not my best day. 😞,"#Events, #Community, #Family",1942,239,874,18,3,15,negative
740,Twitter,poll,11-11-2023,Saturday,04:15 AM,Amazing experience! 🌟,"#Trending, #Politics",2664,138,443,21,2,4,positive
741,Facebook,image,12-06-2023,Monday,04:45 PM,Disappointed but moving on.,#Family,4188,400,44,27,1,16,negative
742,Facebook,carousel,22-12-2023,Friday,12:00 AM,Feeling down today.,"#Friends, #Social",2057,459,440,19,2,0,negative
743,Facebook,text,25-03-2023,Saturday,11:00 AM,Amazing experience! 🌟,"#Marketing, #Community, #Family",3418,55,86,21,3,11,positive
744,Twitter,image,13-06-2023,Tuesday,01:15 AM,Disappointed but moving on.,#Politics,185,34,316,27,1,1,negative
745,Instagram,poll,04-09-2023,Monday,10:00 AM,"New post, check it out!","#Foodie, #Photography, #Fitness",3451,87,54,23,3,10,neutral
746,Twitter,video,01-02-2023,Wednesday,03:00 PM,Not my best day. 😞,#Memes,574,88,369,18,1,15,negative
747,Instagram,video,22-08-2023,Tuesday,08:30 PM,Could be better.,"#Photography, #Beauty, #Foodie",2754,413,745,16,3,20,negative
748,Facebook,poll,01-04-2023,Saturday,11:30 PM,Could be better.,"#Community, #Social",3468,362,710,16,2,23,negative
749,Facebook,carousel,19-07-2023,Wednesday,06:45 PM,Just another day.,#Social,1071,68,397,17,1,18,neutral
750,Facebook,image,01-06-2023,Thursday,05:45 PM,Just another day.,"#Events, #Marketing",3694,457,490,17,2,17,neutral
751,Instagram,image,04-03-2023,Saturday,12:45 PM,Disappointed but moving on.,"#Photography, #Fitness",5000,177,14,27,2,12,negative
752,Facebook,poll,13-09-2023,Wednesday,03:30 AM,Feeling down today.,#Events,4371,122,350,19,1,3,negative
753,Twitter,poll,18-01-2023,Wednesday,04:45 AM,Could be better.,"#Sports, #Entertainment, #Trending",2283,112,439,16,3,4,negative
754,Twitter,image,29-06-2023,Thursday,09:45 AM,What do you think?,"#Sports, #Tech",1406,47,478,18,2,9,neutral
755,Instagram,poll,24-03-2023,Friday,08:30 AM,Here's a quick update.,#Travel,1101,89,239,22,1,8,neutral
756,Twitter,poll,03-01-2023,Tuesday,11:30 PM,Feeling down today.,"#Trending, #Politics",323,96,243,19,2,23,negative
757,Instagram,poll,10-01-2023,Tuesday,12:00 AM,Here's a quick update.,#Beauty,2502,369,743,22,1,0,neutral
758,Instagram,poll,11-07-2023,Tuesday,11:30 PM,What do you think?,"#Foodie, #Tech, #Fitness",3133,500,573,18,3,23,neutral
759,Instagram,image,16-10-2023,Monday,04:00 PM,Disappointed but moving on.,"#Fitness, #Tech",3857,154,343,27,2,16,negative
760,Twitter,video,26-02-2023,Sunday,07:00 PM,Could be better.,#News,3123,247,412,16,1,19,negative
761,Instagram,text,09-11-2023,Thursday,07:45 AM,Amazing experience! 🌟,"#InstaDaily, #Fashion",1241,228,955,21,2,7,positive
762,Twitter,video,16-03-2023,Thursday,07:45 PM,Not my best day. 😞,"#Entertainment, #Sports",2749,238,411,18,2,19,negative
763,Instagram,text,29-05-2023,Monday,01:00 AM,Not my best day. 😞,"#Foodie, #Tech, #Fashion",1193,198,313,18,3,1,negative
764,Twitter,poll,01-07-2023,Saturday,07:30 PM,Not my best day. 😞,#Tech,1258,106,242,18,1,19,negative
765,Twitter,poll,17-11-2023,Friday,05:30 PM,Could be better.,"#News, #Trending, #Tech",59,151,223,16,3,17,negative
766,Facebook,carousel,01-11-2023,Wednesday,10:15 PM,"New post, check it out!",#Community,3119,368,161,23,1,22,neutral
767,Instagram,video,29-09-2023,Friday,04:00 AM,Here's a quick update.,#Foodie,4655,500,106,22,1,4,neutral
768,Facebook,text,07-08-2023,Monday,12:30 PM,Exciting news! 🚀,"#Events, #Marketing, #Family",2335,313,777,16,3,12,positive
769,Twitter,image,28-07-2023,Friday,06:15 PM,"New post, check it out!","#Tech, #Entertainment, #Trending",3033,195,474,23,3,18,neutral
770,Twitter,video,04-01-2023,Wednesday,02:15 AM,Exciting news! 🚀,#Sports,1320,127,44,16,1,2,positive
771,Twitter,text,23-08-2023,Wednesday,06:15 PM,Loving this new vibe! 😍,"#Memes, #Politics",304,98,174,23,2,18,positive
772,Facebook,video,26-07-2023,Wednesday,07:45 AM,Feeling down today.,#Family,2840,232,350,19,1,7,negative
773,Facebook,text,31-05-2023,Wednesday,12:15 AM,Loving this new vibe! 😍,"#Marketing, #Social, #Family",2432,411,509,23,3,0,positive
774,Facebook,carousel,06-11-2023,Monday,02:00 PM,Here's a quick update.,#Events,3713,332,162,22,1,14,neutral
775,Twitter,carousel,01-06-2023,Thursday,11:30 PM,"New post, check it out!","#Politics, #Sports",177,193,184,23,2,23,neutral
776,Instagram,poll,26-12-2023,Tuesday,06:45 PM,Loving this new vibe! 😍,"#Fashion, #Fitness",3452,379,696,23,2,18,positive
777,Twitter,text,28-04-2023,Friday,10:15 AM,"New post, check it out!","#Politics, #News",800,79,101,23,2,10,neutral
778,Twitter,video,26-10-2023,Thursday,05:30 AM,Amazing experience! 🌟,#News,1586,17,175,21,1,5,positive
779,Instagram,image,30-03-2023,Thursday,08:00 PM,Loving this new vibe! 😍,"#Tech, #Foodie, #Photography",478,108,304,23,3,20,positive
780,Twitter,image,31-01-2023,Tuesday,10:30 AM,"New post, check it out!",#Tech,1517,17,139,23,1,10,neutral
781,Facebook,text,21-01-2023,Saturday,04:30 AM,"New post, check it out!","#Family, #Social, #Marketing",742,332,342,23,3,4,neutral
782,Facebook,video,01-08-2023,Tuesday,09:45 PM,Feeling down today.,"#Marketing, #Events, #Community",5000,445,971,19,3,21,negative
783,Instagram,image,19-06-2023,Monday,02:45 PM,Loving this new vibe! 😍,"#Tech, #Foodie, #InstaDaily",4246,315,549,23,3,14,positive
784,Twitter,carousel,24-08-2023,Thursday,04:45 PM,Not my best day. 😞,"#Memes, #Entertainment",960,27,327,18,2,16,negative
785,Instagram,carousel,30-01-2023,Monday,01:30 PM,Just another day.,"#Tech, #InstaDaily",496,500,151,17,2,13,neutral
786,Facebook,poll,07-09-2023,Thursday,06:30 AM,Just another day.,#Community,47,136,682,17,1,6,neutral
787,Facebook,poll,11-12-2023,Monday,10:00 AM,"New post, check it out!","#Marketing, #Events",1996,215,438,23,2,10,neutral
788,Instagram,text,06-04-2023,Thursday,09:30 PM,Loving this new vibe! 😍,#Photography,925,352,502,23,1,21,positive
789,Facebook,video,31-08-2023,Thursday,08:15 PM,Not my best day. 😞,"#Social, #Family, #Marketing",2917,454,783,18,3,20,negative
790,Twitter,poll,11-12-2023,Monday,09:15 PM,Not my best day. 😞,#Memes,2477,81,184,18,1,21,negative
791,Facebook,text,07-02-2023,Tuesday,11:30 AM,Not my best day. 😞,#Family,1016,326,5,18,1,11,negative
792,Instagram,image,26-01-2023,Thursday,11:00 AM,Not my best day. 😞,"#Photography, #Fitness, #Travel",872,32,492,18,3,11,negative
793,Instagram,carousel,06-03-2023,Monday,08:00 AM,Best day ever! 🎉,#Beauty,948,230,311,16,1,8,positive
794,Facebook,text,11-08-2023,Friday,09:45 PM,Disappointed but moving on.,"#Friends, #Social",448,165,440,27,2,21,negative
795,Instagram,video,05-10-2023,Thursday,05:30 AM,Could be better.,"#Tech, #Travel",3586,143,880,16,2,5,negative
796,Facebook,image,06-05-2023,Saturday,06:30 PM,Disappointed but moving on.,"#Community, #Family",5000,500,594,27,2,18,negative
797,Instagram,video,18-03-2023,Saturday,12:00 AM,Not my best day. 😞,"#Fitness, #Travel",5000,290,533,18,2,0,negative
798,Instagram,carousel,24-06-2023,Saturday,02:30 AM,Here's a quick update.,"#Fashion, #InstaDaily",5000,109,29,22,2,2,neutral
799,Instagram,text,22-07-2023,Saturday,06:45 AM,What do you think?,"#InstaDaily, #Beauty",312,55,759,18,2,6,neutral
800,Twitter,carousel,09-11-2023,Thursday,12:00 PM,Loving this new vibe! 😍,"#Politics, #Entertainment, #Trending",3106,74,322,23,3,12,positive
801,Facebook,carousel,02-01-2023,Monday,06:00 AM,Exciting news! 🚀,"#Friends, #Family, #Community",1747,181,175,16,3,6,positive
802,Instagram,poll,27-10-2023,Friday,11:15 AM,Best day ever! 🎉,#Fashion,724,264,205,16,1,11,positive
803,Instagram,poll,16-01-2023,Monday,01:00 PM,Loving this new vibe! 😍,#Foodie,1208,349,16,23,1,13,positive
804,Instagram,image,24-08-2023,Thursday,07:15 PM,Feeling down today.,"#InstaDaily, #Fitness, #Beauty",3865,234,3,19,3,19,negative
805,Facebook,text,04-07-2023,Tuesday,09:30 AM,Could be better.,"#Marketing, #Family",1990,275,392,16,2,9,negative
806,Instagram,poll,09-07-2023,Sunday,12:30 AM,Exciting news! 🚀,"#Beauty, #InstaDaily, #Fashion",643,87,965,16,3,0,positive
807,Facebook,image,08-09-2023,Friday,08:45 AM,Could be better.,#Events,3148,217,587,16,1,8,negative
808,Instagram,video,26-04-2023,Wednesday,02:15 AM,Here's a quick update.,"#Travel, #Tech",2090,419,714,22,2,2,neutral
809,Facebook,image,19-04-2023,Wednesday,01:45 AM,Here's a quick update.,"#Community, #Marketing, #Events",3564,455,982,22,3,1,neutral
810,Instagram,poll,14-02-2023,Tuesday,04:30 PM,Loving this new vibe! 😍,#Fitness,2269,186,978,23,1,16,positive
811,Facebook,video,19-07-2023,Wednesday,09:45 AM,What do you think?,"#Marketing, #Events",5000,372,542,18,2,9,neutral
812,Instagram,video,22-07-2023,Saturday,10:45 AM,Feeling down today.,"#Travel, #Tech, #Fashion",5000,215,951,19,3,10,negative
813,Twitter,video,06-10-2023,Friday,05:15 PM,Amazing experience! 🌟,"#Entertainment, #Sports",1423,138,284,21,2,17,positive
814,Twitter,image,30-10-2023,Monday,05:15 PM,Could be better.,#News,1138,27,108,16,1,17,negative
815,Twitter,image,15-08-2023,Tuesday,02:00 PM,Exciting news! 🚀,"#Sports, #Politics",2690,219,124,16,2,14,positive
816,Twitter,poll,27-10-2023,Friday,08:15 AM,Loving this new vibe! 😍,"#Tech, #Memes, #Trending",1835,90,213,23,3,8,positive
817,Instagram,video,14-04-2023,Friday,02:45 AM,Best day ever! 🎉,"#Fashion, #Foodie",4356,296,432,16,2,2,positive
818,Twitter,carousel,26-06-2023,Monday,07:15 AM,Loving this new vibe! 😍,"#Politics, #Trending, #Sports",331,228,390,23,3,7,positive
819,Instagram,carousel,05-02-2023,Sunday,05:00 PM,Loving this new vibe! 😍,#Beauty,867,442,922,23,1,17,positive
820,Facebook,image,31-12-2023,Sunday,08:45 PM,Amazing experience! 🌟,"#Friends, #Events",5000,114,269,21,2,20,positive
821,Twitter,carousel,01-11-2023,Wednesday,01:30 PM,Amazing experience! 🌟,#Trending,1618,55,278,21,1,13,positive
822,Twitter,poll,19-12-2023,Tuesday,03:30 AM,Disappointed but moving on.,"#Memes, #Entertainment",338,59,74,27,2,3,negative
823,Instagram,carousel,10-02-2023,Friday,06:30 AM,Best day ever! 🎉,"#Beauty, #Fashion, #Fitness",240,170,85,16,3,6,positive
824,Instagram,image,13-08-2023,Sunday,04:30 AM,Could be better.,"#Fashion, #Beauty",2859,500,27,16,2,4,negative
825,Facebook,carousel,13-04-2023,Thursday,09:15 AM,Loving this new vibe! 😍,"#Family, #Events",4781,346,471,23,2,9,positive
826,Twitter,video,05-04-2023,Wednesday,08:30 PM,Could be better.,"#Memes, #Trending",2977,275,134,16,2,20,negative
827,Twitter,text,06-03-2023,Monday,02:45 AM,Not my best day. 😞,"#Sports, #News",1285,92,238,18,2,2,negative
828,Twitter,video,16-06-2023,Friday,05:45 PM,Best day ever! 🎉,"#Sports, #Trending",2557,147,304,16,2,17,positive
829,Twitter,text,23-05-2023,Tuesday,02:00 AM,Could be better.,"#Tech, #News, #Entertainment",1586,51,199,16,3,2,negative
830,Twitter,carousel,16-07-2023,Sunday,06:45 PM,Loving this new vibe! 😍,"#News, #Memes, #Sports",0,76,34,23,3,18,positive
831,Instagram,carousel,24-12-2023,Sunday,12:15 AM,Just another day.,"#Tech, #Travel",3546,500,974,17,2,0,neutral
832,Instagram,video,04-11-2023,Saturday,02:00 AM,Best day ever! 🎉,"#InstaDaily, #Tech, #Foodie",4851,209,621,16,3,2,positive
833,Facebook,text,31-01-2023,Tuesday,04:15 AM,Amazing experience! 🌟,#Marketing,118,278,517,21,1,4,positive
834,Twitter,poll,07-07-2023,Friday,11:30 AM,Amazing experience! 🌟,"#Trending, #Tech, #Sports",503,206,300,21,3,11,positive
835,Facebook,image,06-12-2023,Wednesday,01:45 AM,"New post, check it out!","#Social, #Marketing, #Events",4402,297,337,23,3,1,neutral
836,Instagram,carousel,01-08-2023,Tuesday,12:00 AM,Loving this new vibe! 😍,"#InstaDaily, #Travel",3028,268,15,23,2,0,positive
837,Facebook,carousel,07-01-2023,Saturday,10:30 AM,Here's a quick update.,"#Community, #Family, #Social",2718,418,554,22,3,10,neutral
838,Twitter,video,16-04-2023,Sunday,09:15 AM,Here's a quick update.,#Tech,1165,184,52,22,1,9,neutral
839,Twitter,video,15-05-2023,Monday,05:45 AM,Disappointed but moving on.,"#News, #Memes",2303,135,247,27,2,5,negative
840,Twitter,poll,27-09-2023,Wednesday,09:00 AM,Here's a quick update.,"#Entertainment, #Politics",895,57,357,22,2,9,neutral
841,Instagram,carousel,21-07-2023,Friday,03:15 PM,Loving this new vibe! 😍,"#Photography, #InstaDaily, #Fashion",1736,500,965,23,3,15,positive
842,Instagram,text,25-11-2023,Saturday,08:15 PM,Feeling down today.,"#Photography, #Fashion, #Tech",3795,31,754,19,3,20,negative
843,Facebook,text,18-11-2023,Saturday,06:45 AM,Best day ever! 🎉,"#Social, #Family, #Community",86,445,954,16,3,6,positive
844,Twitter,carousel,16-11-2023,Thursday,06:45 PM,Feeling down today.,"#Sports, #Memes",573,94,160,19,2,18,negative
845,Twitter,video,01-12-2023,Friday,08:45 PM,Could be better.,"#Politics, #Tech, #Trending",1869,223,269,16,3,20,negative
846,Twitter,poll,30-06-2023,Friday,05:45 PM,Exciting news! 🚀,"#Politics, #Trending",1369,207,450,16,2,17,positive
847,Facebook,poll,05-07-2023,Wednesday,08:45 AM,Exciting news! 🚀,"#Community, #Social",2158,169,259,16,2,8,positive
848,Facebook,poll,20-09-2023,Wednesday,01:30 PM,Could be better.,"#Community, #Family, #Friends",1327,31,458,16,3,13,negative
849,Instagram,poll,17-06-2023,Saturday,07:15 AM,Amazing experience! 🌟,#Fitness,2395,334,913,21,1,7,positive
850,Facebook,carousel,12-03-2023,Sunday,06:30 AM,Just another day.,"#Community, #Family, #Events",5000,500,532,17,3,6,neutral
851,Facebook,text,25-05-2023,Thursday,04:00 AM,"New post, check it out!","#Friends, #Marketing, #Community",639,299,602,23,3,4,neutral
852,Facebook,carousel,20-11-2023,Monday,08:15 PM,Disappointed but moving on.,"#Friends, #Events",3830,132,144,27,2,20,negative
853,Instagram,text,03-01-2023,Tuesday,08:45 PM,"New post, check it out!","#Fitness, #Photography, #Tech",2816,289,104,23,3,20,neutral
854,Facebook,video,16-05-2023,Tuesday,08:00 PM,Here's a quick update.,"#Social, #Marketing, #Events",1004,500,304,22,3,20,neutral
